date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:53	22587/22587	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:50%20GMT	https://www.diccionario-medico.com.ar/embolia-p-478.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embolia-p-478.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:54	22567/22567	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:51%20GMT	https://www.diccionario-medico.com.ar/embolo-p-479.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embolo-p-479.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:55	22540/22540	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:52%20GMT	https://www.diccionario-medico.com.ar/embriogenia-p-480.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embriogenia-p-480.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:56	22577/22577	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:53%20GMT	https://www.diccionario-medico.com.ar/embriologia-p-481.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embriologia-p-481.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:57	22702/22702	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:54%20GMT	https://www.diccionario-medico.com.ar/embrion-p-482.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embrion-p-482.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:58	22496/22496	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:55%20GMT	https://www.diccionario-medico.com.ar/embroca-p-483.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/embroca-p-483.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:11:59	22541/22541	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:56%20GMT	https://www.diccionario-medico.com.ar/emenagogo-p-484.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/emenagogo-p-484.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:00	22488/22488	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:58%20GMT	https://www.diccionario-medico.com.ar/emetico-p-485.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/emetico-p-485.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:01	22543/22543	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:58%20GMT	https://www.diccionario-medico.com.ar/emetina-p-486.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/emetina-p-486.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:02	22568/22568	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:11:59%20GMT	https://www.diccionario-medico.com.ar/empatia-p-487.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/empatia-p-487.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:03	22579/22579	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:00%20GMT	https://www.diccionario-medico.com.ar/empiema-p-488.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/empiema-p-488.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:04	22631/22631	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:02%20GMT	https://www.diccionario-medico.com.ar/emplastro-p-489.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/emplastro-p-489.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:05	28881/28881	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:02%20GMT	https://www.diccionario-medico.com.ar/letrae-c-766.html?page=2&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrae-c-766b215.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:06	28906/28906	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:04%20GMT	https://www.diccionario-medico.com.ar/letrae-c-766.html?page=3&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrae-c-766a908.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:07	28937/28937	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:04%20GMT	https://www.diccionario-medico.com.ar/letrae-c-766.html?page=4&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrae-c-766f9b4.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:08	27446/27446	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:05%20GMT	https://www.diccionario-medico.com.ar/letrae-c-766.html?page=5&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrae-c-7662602.html	(from https://www.diccionario-medico.com.ar/letrae-c-766.html)
00:12:09	22602/22602	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:06%20GMT	https://www.diccionario-medico.com.ar/facoma-p-623.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/facoma-p-623.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:10	22684/22684	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:08%20GMT	https://www.diccionario-medico.com.ar/facomatosis-p-624.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/facomatosis-p-624.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:11	22720/22720	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:09%20GMT	https://www.diccionario-medico.com.ar/fagocito-p-625.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fagocito-p-625.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:12	22637/22637	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:09%20GMT	https://www.diccionario-medico.com.ar/falange-p-626.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/falange-p-626.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:13	22587/22587	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:10%20GMT	https://www.diccionario-medico.com.ar/fanerosis-p-627.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fanerosis-p-627.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:14	22605/22605	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:11%20GMT	https://www.diccionario-medico.com.ar/faringe-p-628.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/faringe-p-628.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:15	22531/22531	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:12%20GMT	https://www.diccionario-medico.com.ar/faringitis-p-629.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/faringitis-p-629.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:16	22493/22493	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:13%20GMT	https://www.diccionario-medico.com.ar/formaco-p-630.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/formaco-p-630.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:17	22563/22563	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:14%20GMT	https://www.diccionario-medico.com.ar/fenomeno-p-631.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fenomeno-p-631.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:18	22551/22551	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:15%20GMT	https://www.diccionario-medico.com.ar/fenotipo-p-632.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fenotipo-p-632.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:19	22614/22614	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:16%20GMT	https://www.diccionario-medico.com.ar/ferropenia-p-633.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ferropenia-p-633.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:20	22580/22580	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:18%20GMT	https://www.diccionario-medico.com.ar/filogenia-p-634.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/filogenia-p-634.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:21	22509/22509	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:19%20GMT	https://www.diccionario-medico.com.ar/filtro-p-635.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/filtro-p-635.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:22	22536/22536	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:19%20GMT	https://www.diccionario-medico.com.ar/fimosis-p-636.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fimosis-p-636.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:23	22516/22516	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:20%20GMT	https://www.diccionario-medico.com.ar/fisiatria-p-637.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fisiatria-p-637.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:24	22575/22575	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:21%20GMT	https://www.diccionario-medico.com.ar/fisiologia-p-638.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fisiologia-p-638.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:25	22651/22651	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:22%20GMT	https://www.diccionario-medico.com.ar/fisionomia-p-639.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fisionomia-p-639.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:26	22646/22646	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:23%20GMT	https://www.diccionario-medico.com.ar/fisiopatologia-p-640.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fisiopatologia-p-640.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:27	22640/22640	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:25%20GMT	https://www.diccionario-medico.com.ar/fisioterapia-p-641.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fisioterapia-p-641.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:28	22588/22588	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:26%20GMT	https://www.diccionario-medico.com.ar/fitoterapia-p-642.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fitoterapia-p-642.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:29	22507/22507	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:27%20GMT	https://www.diccionario-medico.com.ar/flebitis-p-643.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flebitis-p-643.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:30	22546/22546	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:28%20GMT	https://www.diccionario-medico.com.ar/flebotomia-p-644.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flebotomia-p-644.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:31	22576/22576	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:29%20GMT	https://www.diccionario-medico.com.ar/flegmasia-p-645.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flegmasia-p-645.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:32	22633/22633	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:30%20GMT	https://www.diccionario-medico.com.ar/flema-p-646.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flema-p-646.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:33	22587/22587	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:31%20GMT	https://www.diccionario-medico.com.ar/flemotico-p-647.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flemotico-p-647.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:34	22569/22569	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:31%20GMT	https://www.diccionario-medico.com.ar/flemon-p-648.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flemon-p-648.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:35	22584/22584	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:32%20GMT	https://www.diccionario-medico.com.ar/flictena-p-649.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flictena-p-649.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:36	22498/22498	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:33%20GMT	https://www.diccionario-medico.com.ar/flogosis-p-650.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/flogosis-p-650.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:37	22573/22573	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:34%20GMT	https://www.diccionario-medico.com.ar/foniatria-p-651.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/foniatria-p-651.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:38	22632/22632	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:35%20GMT	https://www.diccionario-medico.com.ar/fosfaturia-p-652.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fosfaturia-p-652.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:39	22591/22591	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:36%20GMT	https://www.diccionario-medico.com.ar/fotoalergia-p-653.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fotoalergia-p-653.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:40	22525/22525	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:38%20GMT	https://www.diccionario-medico.com.ar/fotofobia-p-654.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fotofobia-p-654.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:41	22695/22695	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:39%20GMT	https://www.diccionario-medico.com.ar/fototoxicidad-p-655.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fototoxicidad-p-655.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:42	22616/22616	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:40%20GMT	https://www.diccionario-medico.com.ar/fungistotico-p-656.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/fungistotico-p-656.html	(from https://www.diccionario-medico.com.ar/letraf-c-767.html)
00:12:43	22530/22530	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:41%20GMT	https://www.diccionario-medico.com.ar/galactagogo-p-657.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/galactagogo-p-657.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:44	22583/22583	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:42%20GMT	https://www.diccionario-medico.com.ar/galactoforo-p-658.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/galactoforo-p-658.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:45	22542/22542	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:43%20GMT	https://www.diccionario-medico.com.ar/galactorrea-p-659.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/galactorrea-p-659.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:46	22529/22529	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:44%20GMT	https://www.diccionario-medico.com.ar/ganglio-p-660.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ganglio-p-660.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:47	22511/22511	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:45%20GMT	https://www.diccionario-medico.com.ar/gastralgia-p-661.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gastralgia-p-661.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:48	22566/22566	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:46%20GMT	https://www.diccionario-medico.com.ar/gastrectomia-p-662.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gastrectomia-p-662.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:49	22514/22514	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:47%20GMT	https://www.diccionario-medico.com.ar/gostrico-p-663.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gostrico-p-663.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:50	22506/22506	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:48%20GMT	https://www.diccionario-medico.com.ar/gastritis-p-664.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gastritis-p-664.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:51	22625/22625	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:49%20GMT	https://www.diccionario-medico.com.ar/gastroenteritis-p-665.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gastroenteritis-p-665.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:52	22548/22548	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:49%20GMT	https://www.diccionario-medico.com.ar/gastrostenosis-p-666.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gastrostenosis-p-666.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:53	22564/22564	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:50%20GMT	https://www.diccionario-medico.com.ar/genesis-p-667.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/genesis-p-667.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:54	22546/22546	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:52%20GMT	https://www.diccionario-medico.com.ar/genoma-p-668.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/genoma-p-668.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:55	22578/22578	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:53%20GMT	https://www.diccionario-medico.com.ar/gerontologia-p-670.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gerontologia-p-670.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:56	22578/22578	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:54%20GMT	https://www.diccionario-medico.com.ar/geropsiquiatria-p-671.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/geropsiquiatria-p-671.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:57	22639/22639	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:55%20GMT	https://www.diccionario-medico.com.ar/gimnasia-p-672.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gimnasia-p-672.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:58	22572/22572	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:56%20GMT	https://www.diccionario-medico.com.ar/gimnobacteria-p-673.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gimnobacteria-p-673.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:12:59	22549/22549	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:57%20GMT	https://www.diccionario-medico.com.ar/gimnocito-p-674.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gimnocito-p-674.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:13:00	22590/22590	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:12:57%20GMT	https://www.diccionario-medico.com.ar/ginecologia-p-675.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ginecologia-p-675.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:02	22688/22688	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:00%20GMT	https://www.diccionario-medico.com.ar/glaucoma-p-677.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glaucoma-p-677.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:02	22592/22592	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:01%20GMT	https://www.diccionario-medico.com.ar/glaucosuria-p-678.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glaucosuria-p-678.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:04	22536/22536	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:01%20GMT	https://www.diccionario-medico.com.ar/glena-p-679.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glena-p-679.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:05	22539/22539	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:03%20GMT	https://www.diccionario-medico.com.ar/glenoide-p-680.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glenoide-p-680.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:06	22723/22723	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:04%20GMT	https://www.diccionario-medico.com.ar/glicerolglicerina-p-681.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glicerolglicerina-p-681.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:07	22636/22636	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:05%20GMT	https://www.diccionario-medico.com.ar/glicolisis-p-682.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glicolisis-p-682.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:08	22511/22511	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:06%20GMT	https://www.diccionario-medico.com.ar/glotis-p-683.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glotis-p-683.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:09	22586/22586	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:06%20GMT	https://www.diccionario-medico.com.ar/glucemia-p-684.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glucemia-p-684.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:10	22689/22689	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:07%20GMT	https://www.diccionario-medico.com.ar/glucogeno-p-685.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glucogeno-p-685.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:11	22671/22671	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:09%20GMT	https://www.diccionario-medico.com.ar/glucosa-p-686.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glucosa-p-686.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:12	22606/22606	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:10%20GMT	https://www.diccionario-medico.com.ar/glucosuria-p-687.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/glucosuria-p-687.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
00:15:13	22483/22483	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:15:11%20GMT	https://www.diccionario-medico.com.ar/gluteo-p-688.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/gluteo-p-688.html	(from https://www.diccionario-medico.com.ar/letrag-c-768.html)
